,1,2,3,umap_x_coordinate,umap_y_coordinate
74,0.0,0.21052631578947367,0.7894736842105263,25.087296,14.3175535
75,0.05263157894736842,0.21052631578947367,0.736842105263158,26.174477,14.712186
76,0.10526315789473684,0.21052631578947367,0.6842105263157895,27.61486,14.681737
77,0.15789473684210525,0.21052631578947367,0.631578947368421,29.188126,14.706717
78,0.21052631578947367,0.21052631578947367,0.5789473684210527,30.875963,14.377493
79,0.2631578947368421,0.21052631578947367,0.5263157894736843,32.285786,14.269605
80,0.3157894736842105,0.21052631578947367,0.4736842105263158,33.79956,13.719989
81,0.3684210526315789,0.21052631578947367,0.42105263157894735,35.448856,13.609956
82,0.42105263157894735,0.21052631578947367,0.368421052631579,36.89185,13.267256
83,0.47368421052631576,0.21052631578947367,0.3157894736842106,38.375355,12.894697
84,0.5263157894736842,0.21052631578947367,0.26315789473684215,39.963726,12.745203
